Date,Open,High,Low,Close,Volume
2022-07-22,300.1316,302.208,293.9464,295.7828,58326559.0
2022-07-25,295.8122,296.2824,292.0904,294.0982,41433938.0
2022-07-26,292.394,292.6487,287.5066,288.3195,51124924.0
2022-07-27,292.8935,302.1983,292.3254,300.5038,70758680.0
2022-07-28,300.2883,304.0166,296.5224,303.4422,56297022.0
2022-07-29,304.9897,309.8869,303.5607,308.976,58707680.0
2022-08-01,307.2032,312.2572,306.1062,308.7899,47331662.0
2022-08-02,306.4882,311.9976,305.4305,307.8692,49698001.0
2022-08-03,309.5539,317.0751,309.4951,316.2533,54863369.0
2022-08-04,316.3316,318.0457,314.1769,317.7323,39791469.0
2022-08-05,312.6293,317.174,311.8458,315.1367,55024893.0
2022-08-08,316.0574,319.7597,312.6489,314.1181,44991047.0
2022-08-09,312.218,312.4726,308.9368,310.5627,40598666.0
2022-08-10,317.9183,319.5246,315.4404,319.2308,52539398.0
2022-08-11,321.5521,323.5697,316.7136,317.4188,46860785.0
2022-08-12,319.4659,323.7901,318.418,323.5992,41787190.0
2022-08-15,322.6491,326.7091,322.6295,326.2142,39069646.0
2022-08-16,325.225,327.5472,322.3944,325.4503,42051123.0
2022-08-17,322.3063,324.6177,319.652,321.7382,48846083.0
2022-08-18,321.6892,323.6971,320.0731,322.5119,42817175.0
2022-08-19,319.4659,320.1221,315.4599,316.2239,52856923.0
2022-08-22,311.9535,312.1886,307.0857,307.8986,52171133.0
2022-08-23,307.6636,310.4844,306.8898,307.644,40325854.0
2022-08-24,307.164,310.357,306.5568,308.5353,38855635.0
2022-08-25,310.3178,314.0104,309.2676,313.9908,38897699.0
2022-08-26,313.6969,314.9017,301.0327,301.1209,70496677.0
2022-08-29,298.3588,300.9054,297.0464,298.1531,49335857.0
2022-08-30,299.8084,300.4255,292.3058,294.8328,52258629.0
2022-08-31,297.7417,298.6429,293.011,293.1188,51094189.0
2022-09-01,290.6212,293.6183,286.9287,293.2461,59207662.0
2022-09-02,296.1257,297.5067,287.487,289.1031,66023853.0
2022-09-06,289.583,290.5037,284.8914,287.0266,58201681.0
2022-09-07,287.5066,293.824,287.2421,292.8249,50294059.0
2022-09-08,290.7485,295.6653,289.3773,294.3431,56817626.0
2022-09-09,296.6056,301.2776,294.344,300.778,57303013.0
2022-09-12,302.1591,304.686,301.8456,304.353,46869053.0
2022-09-13,295.5968,296.7917,286.7671,287.6633,81231735.0
2022-09-14,288.7994,290.8269,287.0364,289.9454,56059444.0
2022-09-15,288.0257,290.4351,283.5104,285.1167,66669737.0
2022-09-16,281.8062,283.7651,279.7493,283.3733,81597466.0
2022-09-19,280.7231,285.737,280.6642,285.58,53621566.0
2022-09-20,283.0681,285.5997,280.9978,283.3036,52253150.0
2022-09-21,284.1474,288.4255,278.0934,278.2308,84519345.0
2022-09-22,276.7001,277.7107,273.575,274.8064,63959041.0
2022-09-23,272.3337,272.6281,266.9077,270.3321,76248109.0
2022-09-26,269.8611,274.2373,268.4187,269.2135,72539907.0
2022-09-27,272.5888,274.9437,266.996,269.3215,71116646.0
2022-09-28,269.3018,275.9642,267.8153,274.6788,81177756.0
2022-09-29,270.6755,271.0582,263.7874,266.7605,82771505.0
2022-09-30,265.9363,270.0181,262.0802,262.2371,79985564.0
2022-10-03,264.0131,269.9887,262.5021,268.3893,62440905.0
2022-10-04,273.7467,277.5341,273.7467,276.8277,67974397.0
2022-10-05,273.05,278.4761,270.2438,276.6805,56834441.0
2022-10-06,275.6796,278.8391,274.1784,274.5022,54513936.0
2022-10-07,269.8513,269.9788,262.7081,264.0426,72721309.0
2022-10-10,264.2388,264.6313,258.6852,261.4031,61549659.0
2022-10-11,259.7253,262.6002,256.1242,257.8119,67796667.0
2022-10-12,258.4497,260.3728,257.0269,257.7236,51548902.0
2022-10-13,250.3645,265.0925,249.4814,263.7678,115056371.0
2022-10-14,266.1031,266.7016,255.251,255.8397,78723820.0
2022-10-17,261.825,265.1611,261.7269,264.2879,65813280.0
2022-10-18,271.3329,272.0001,263.6893,266.3778,71117481.0
2022-10-19,264.8569,268.5365,263.0319,265.4064,54132770.0
2022-10-20,264.5135,269.6747,262.8847,264.0524,61766320.0
2022-10-21,262.9436,270.7825,261.8089,270.2438,79389635.0
2022-10-24,270.5087,274.149,266.8586,273.2168,65188659.0
2022-10-25,274.1588,279.2512,272.6772,278.8686,60144751.0
2022-10-26,273.2266,278.6429,272.216,272.7066,65122096.0
2022-10-27,271.588,273.0495,267.2217,267.7417,58866634.0
2022-10-28,267.1137,276.4038,266.9469,275.9348,63851307.0
2022-10-31,273.678,274.5022,270.8031,272.7262,48656350.0
2022-11-01,276.2046,276.7688,269.5766,269.9396,46774983.0
2022-11-02,269.9101,272.9813,260.6181,260.6868,81331651.0
2022-11-03,258.067,259.529,255.2117,255.5944,71380403.0
2022-11-04,260.5397,261.5993,254.2108,259.7056,79813208.0
2022-11-07,260.7555,263.1006,258.6165,262.5609,48240430.0
2022-11-08,264.0818,267.7221,260.5298,264.4743,64424488.0
2022-11-09,262.7277,263.5127,258.0866,258.3712,66104463.0
2022-11-10,270.8227,277.7304,268.7033,277.436,101157752.0
2022-11-11,277.2496,283.2153,275.9053,282.5481,68244277.0
2022-11-14,280.4875,283.7795,279.0943,280.0755,56134989.0
2022-11-15,286.7182,287.7485,280.5955,283.9512,75402410.0
2022-11-16,281.9888,284.0433,279.2512,280.0755,49795648.0
2022-11-17,275.6011,280.9378,275.4442,279.4573,56524311.0
2022-11-18,282.4794,282.5775,277.0152,279.4671,54615033.0
2022-11-21,278.0738,279.2316,275.7582,276.5922,40851256.0
2022-11-22,277.3281,280.7329,275.189,280.5759,42675438.0
2022-11-23,280.5955,284.0199,280.4189,283.3919,47278454.0
2022-11-25,281.7926,282.499,281.0371,281.5277,15795558.0
2022-11-28,279.5456,281.5669,276.4646,277.3967,39621656.0
2022-11-29,277.6224,278.0247,273.9233,275.297,36301039.0
2022-11-30,275.5619,287.9545,274.7083,287.8466,76149142.0
2022-12-01,288.1704,290.1917,285.4132,288.1998,52534640.0
2022-12-02,283.1172,287.9349,282.9406,287.0518,54609431.0
2022-12-05,284.9226,286.1982,280.7721,282.2341,42276649.0
2022-12-06,282.0771,282.2145,274.9879,276.3861,54970716.0
2022-12-07,275.1989,277.2594,273.5407,275.2577,46487899.0
2022-12-08,276.6118,279.4867,274.5317,278.5153,43410767.0
2022-12-09,277.4949,280.2717,276.2978,276.7394,48777104.0
2022-12-12,276.916,280.2717,275.8759,280.2128,36416918.0
2022-12-13,291.0748,291.2955,280.5366,283.2251,82212711.0
2022-12-14,282.6364,285.9333,277.8677,281.1253,66229119.0
2022-12-15,277.0239,277.6911,270.4891,271.6862,61713941.0
2022-12-16,271.0091,272.5496,267.4866,269.0957,69608537.0
2022-12-19,269.3662,269.4548,264.0747,265.314,44906380.0
2022-12-20,264.1436,266.8582,262.56,265.1075,51917974.0
2022-12-21,266.15,270.2613,265.3042,268.9532,47170306.0
2022-12-22,265.9336,266.0663,258.139,262.3732,61286138.0
2022-12-23,261.1044,263.6321,259.1963,262.9633,40031816.0
2022-12-27,262.3535,262.4617,258.7045,259.2454,38644511.0
2022-12-28,258.8422,261.1044,255.4588,255.8227,47927154.0
2022-12-29,258.6356,263.0076,257.9373,262.0584,46660836.0
2022-12-30,259.2848,262.0289,257.9767,261.901,38491191.0
2023-01-03,264.2321,265.7123,257.8193,260.1307,43043134.0
2023-01-04,262.2551,263.0518,258.2127,261.3699,48553257.0
2023-01-05,259.6979,259.8651,256.9636,257.2783,46155733.0
2023-01-06,259.0192,265.5009,256.0587,264.3796,55573601.0
2023-01-09,266.3762,270.7629,265.4812,266.091,46330501.0
2023-01-10,265.0583,268.4516,264.5468,268.3433,35837041.0
2023-01-11,269.4154,273.0939,268.6286,272.9857,44813962.0
2023-01-12,273.5463,275.4938,269.2384,274.461,61613131.0
2023-01-13,271.953,276.5944,271.6186,276.3495,45551995.0
2023-01-17,276.1528,278.1986,274.9833,276.9101,36876127.0
2023-01-18,278.4543,280.0083,273.1038,273.3103,48552948.0
2023-01-19,271.6776,272.8136,269.3859,270.6252,44888582.0
2023-01-20,272.2382,278.3658,271.176,278.0314,61627038.0
2023-01-23,278.8772,285.4375,278.0805,284.2081,53682700.0
2023-01-24,282.5852,284.7884,282.0639,283.6278,45625399.0
2023-01-25,279.1034,283.6179,276.556,282.9983,51722577.0
2023-01-26,286.4309,288.6931,283.7744,288.5161,52458971.0
2023-01-27,287.1981,293.3551,287.0801,291.388,57385608.0
2023-01-30,288.1128,289.539,285.1228,285.4965,50231863.0
2023-01-31,285.5359,289.8734,285.4277,289.775,47486002.0
2023-02-01,289.5685,298.4401,287.4931,295.9714,68691726.0
2023-02-02,302.5121,308.5216,301.6859,306.5938,84459521.0
2023-02-03,299.9253,307.2528,299.5319,301.1449,77444363.0
2023-02-06,298.5188,300.8793,297.25,298.5975,41484507.0
2023-02-07,298.4696,305.9151,297.3484,304.7841,68713893.0
2023-02-08,303.4661,304.4103,298.6762,299.3647,57669158.0
2023-02-09,303.7612,303.9087,295.2633,296.7189,49959375.0
2023-02-10,294.5551,296.6107,292.3618,294.7715,50886924.0
2023-02-13,296.178,300.0827,294.9977,299.4925,40299424.0
2023-02-14,297.909,302.6596,295.9616,301.7055,65150395.0
2023-02-15,299.8859,304.1841,299.1975,304.0169,44153394.0
2023-02-16,299.3745,303.3579,298.1647,298.3123,60493403.0
2023-02-17,296.1189,296.9648,293.1978,296.2075,59204302.0
2023-02-21,292.3716,293.8174,289.057,289.1947,47304620.0
2023-02-22,289.775,291.4863,287.7489,289.4111,52248416.0
2023-02-23,293.0699,293.2273,287.739,291.9388,70452994.0
2023-02-24,286.962,288.1521,285.2802,287.0506,75574709.0
2023-02-27,290.2176,291.6142,288.5161,289.1062,49814186.0
2023-02-28,288.4767,291.2543,288.1423,288.7324,49049725.0
2023-03-01,288.4374,289.0964,285.4277,286.4113,59261443.0
2023-03-02,283.913,289.5881,283.6278,288.7816,54637003.0
2023-03-03,290.5324,294.9879,290.0209,294.7518,61523239.0
2023-03-06,295.9911,299.0007,294.8895,295.0862,57684816.0
2023-03-07,295.1354,296.0599,290.8569,291.4667,67058469.0
2023-03-08,291.8896,293.5224,290.0307,292.9224,51726840.0
2023-03-09,293.424,296.0304,287.0308,287.8472,72651353.0
2023-03-10,288.0144,289.5094,282.6541,283.8048,100451037.0
2023-03-13,282.0148,289.6275,280.5001,285.9096,98747502.0
2023-03-14,289.4701,293.0306,288.6242,292.4798,74833116.0
2023-03-15,289.8635,294.3485,288.4177,294.0141,85029815.0
2023-03-16,293.0994,302.1285,292.3027,301.7645,100204671.0
2023-03-17,301.676,304.0661,298.3811,300.3384,91427195.0
2023-03-20,299.7198,301.7293,297.5033,301.4042,57213153.0
2023-03-21,303.3449,306.1622,301.8229,305.709,50510735.0
2023-03-22,305.6401,310.5458,301.3846,301.552,76940020.0
2023-03-23,305.2953,309.4622,302.4288,305.1279,75705583.0
2023-03-24,304.7043,306.3493,302.3696,306.2508,58112981.0
2023-03-27,306.9502,308.0338,303.2956,304.1526,51049172.0
2023-03-28,303.5714,303.601,300.2261,302.5371,49321887.0
2023-03-29,306.241,308.6741,305.4234,308.0535,54081215.0
2023-03-30,310.5359,311.5998,308.141,310.9693,59238782.0
2023-03-31,311.1959,316.3775,310.8905,316.141,63079284.0
2023-04-03,314.0132,315.6386,312.6835,315.3726,47840697.0
2023-04-04,315.8159,316.8306,313.0824,314.3088,46570224.0
2023-04-05,313.3533,314.2989,309.3834,311.2058,63746942.0
2023-04-06,309.5508,313.7965,308.1521,313.304,47627101.0
2023-04-10,310.3685,313.1759,308.5756,313.1267,45818407.0
2023-04-11,313.0873,313.1464,310.6049,311.1171,40721149.0
2023-04-12,313.0774,313.6685,307.9008,308.3688,63764800.0
2023-04-13,310.132,314.8801,308.95,314.4073,55441006.0
2023-04-14,312.8508,315.5795,310.9004,313.8162,57130724.0
2023-04-17,313.4025,314.4367,311.324,314.0822,43658477.0
2023-04-18,316.2001,316.6237,312.9001,314.1019,47455032.0
2023-04-19,311.6885,315.018,311.5604,313.9541,39550280.0
2023-04-20,310.9792,314.5058,310.2699,311.5604,63408296.0
2023-04-21,311.1959,312.6637,309.4129,311.8854,59895994.0
2023-04-24,311.6589,312.9977,309.0583,311.2353,44710183.0
2023-04-25,309.6001,310.2699,305.2658,305.3642,57986905.0
2023-04-26,308.7628,310.2355,306.6941,307.2162,56239723.0
2023-04-27,310.9891,316.072,310.3487,315.5697,66421452.0
2023-04-28,315.3332,317.8353,314.2004,317.7467,60617136.0
2023-05-01,317.2837,318.8007,316.2986,317.3822,41634580.0
2023-05-02,317.3132,317.6383,312.8705,314.6141,57375578.0
2023-05-03,314.9786,317.658,312.447,312.5553,60789113.0
2023-05-04,312.3287,313.4813,310.4128,311.4521,50985310.0
2023-05-05,313.7177,318.9288,311.493,318.0718,52590869.0
2023-05-08,317.6088,319.2046,316.5203,318.8598,37018095.0
2023-05-09,317.1951,318.0619,316.5252,316.8404,32250045.0
2023-05-10,319.2834,321.1452,316.801,320.2882,61362257.0
2023-05-11,320.8399,321.8742,319.2834,321.3324,44949239.0
2023-05-12,321.8643,322.2879,318.121,320.1798,49166475.0
2023-05-15,320.6527,322.15,319.1258,321.9136,33881077.0
2023-05-16,321.1945,323.9945,321.155,322.2781,40625313.0
2023-05-17,323.3419,326.7601,322.1598,326.1789,48205439.0
2023-05-18,326.573,332.4539,326.5533,332.2372,65186110.0
2023-05-19,332.4539,333.1582,330.4246,331.4885,62487359.0
2023-05-22,331.2324,333.6163,331.2225,332.6017,43667509.0
2023-05-23,330.8778,332.0303,328.0309,328.3855,48947001.0
2023-05-24,326.4252,327.9373,324.6422,326.701,63843802.0
2023-05-25,334.0793,335.9214,331.6412,334.6506,67875560.0
2023-05-26,335.6751,344.0335,335.5766,343.2011,63961339.0
2023-05-30,347.4468,348.6486,343.3291,344.7575,73752657.0
2023-05-31,343.1716,345.3683,341.3393,342.7972,66091529.0
2023-06-01,342.5411,348.0871,341.4871,346.7572,51253420.0
2023-06-02,348.5205,350.5202,346.7572,349.3578,54180600.0
2023-06-05,349.1411,352.1604,348.5698,349.6041,47982200.0
2023-06-06,348.9934,350.5104,347.6635,349.545,42017392.0
2023-06-07,349.8307,351.791,342.9844,343.6149,70274543.0
2023-06-08,343.9104,348.3432,343.6838,347.8802,47868203.0
2023-06-09,349.3381,352.3229,347.762,349.2101,54002735.0
2023-06-12,350.8749,355.2092,349.8996,355.1107,45496507.0
2023-06-13,357.8689,358.6766,354.6575,357.8394,57962728.0
2023-06-14,357.8492,360.7256,355.0417,360.44,70578781.0
2023-06-15,359.1692,366.2224,358.5486,364.7349,72216430.0
2023-06-16,367.1582,367.2863,361.9964,362.4396,82157894.0
2023-06-20,360.9837,363.3215,358.9515,361.9208,49881641.0
2023-06-21,360.7765,361.2106,356.0614,356.9886,54112569.0
2023-06-22,355.7359,361.3585,355.3314,361.2007,48257906.0
2023-06-23,357.2944,359.9282,355.9259,357.6199,49595979.0
2023-06-26,357.0873,359.8887,352.7371,352.8259,53410235.0
2023-06-27,354.3746,359.6224,353.6447,358.8924,50108020.0
2023-06-28,357.0675,361.5459,356.9924,359.5928,47137710.0
2023-06-29,359.2969,359.9381,357.2254,358.8727,46785831.0
2023-06-30,362.562,365.462,362.2463,364.4066,59520256.0
2023-07-03,365.0478,365.8961,363.9627,365.2648,19700151.0
2023-07-05,363.6964,366.9614,363.6569,365.2549,34934902.0
2023-07-06,361.5361,362.9171,359.5731,362.4732,50053977.0
2023-07-07,362.2463,365.4522,361.0429,361.2697,47782156.0
2023-07-10,360.9935,362.0687,358.4782,361.3881,49166036.0
2023-07-11,361.8123,363.6293,359.6717,363.1736,38739834.0
2023-07-12,367.2869,369.1119,365.2746,367.7604,62552508.0
2023-07-13,370.9466,374.8331,370.3646,374.0045,47606070.0
2023-07-14,374.4287,377.6642,373.0477,373.9256,55907224.0
2023-07-17,374.6457,378.2955,374.1624,377.4176,41431161.0
2023-07-18,376.7764,381.8762,374.843,380.5051,56104803.0
2023-07-19,381.5704,382.7147,379.0846,380.4163,54837099.0
2023-07-20,377.4176,378.8824,370.6211,371.647,72931353.0
2023-07-21,374.0341,374.7641,370.0993,370.5323,61331940.0
2023-07-24,371.5089,372.4558,369.2598,371.1242,40935533.0
2023-07-25,371.8344,375.3066,371.8146,373.6396,39429395.0
2023-07-26,372.5939,374.0933,370.0884,372.3966,47723360.0
2023-07-27,377.8714,379.4891,370.2167,371.5089,64819866.0
2023-07-28,375.5729,379.3016,375.06,378.2758,57685755.0
2023-07-31,378.5816,379.6568,377.1512,378.4731,44625507.0
2023-08-01,377.1217,378.3547,375.5236,377.5951,41876717.0
2023-08-02,374.113,374.113,368.0662,369.3092,73687105.0
2023-08-03,366.8924,370.848,366.7247,368.7173,48513679.0
2023-08-04,370.6507,372.9688,366.488,366.991,62551595.0
2023-08-07,368.8061,370.1969,366.4682,370.0983,37742605.0
2023-08-08,367.5829,367.6026,363.8147,366.9516,45341729.0
2023-08-09,367.2377,367.3955,362.1575,362.9171,51854618.0
2023-08-10,365.9356,369.2795,362.054,363.5878,73026250.0
2023-08-11,361.0231,363.0058,359.7408,361.2697,49377201.0
2023-08-14,360.4707,365.4423,359.7507,365.324,42710419.0
2023-08-15,364.3474,365.1454,360.7765,361.4473,46166327.0
2023-08-16,360.9048,362.4436,357.5213,357.6199,53922287.0
2023-08-17,359.0207,359.3659,353.2994,353.7137,63465586.0
2023-08-18,350.4388,354.5324,349.8962,353.2698,62033152.0
2023-08-21,354.7396,359.6421,354.276,358.9615,51393969.0
2023-08-22,361.5755,361.5854,357.758,358.4486,45227274.0
2023-08-23,359.6322,365.1957,359.4152,364.1008,52482846.0
2023-08-24,367.5829,367.6815,356.1107,356.3179,67761995.0
2023-08-25,357.1563,360.7765,353.7137,359.0798,70922909.0
2023-08-28,362.0096,362.7198,359.3067,361.7827,41472826.0
2023-08-29,361.5854,370.0391,361.2608,369.684,59297020.0
2023-08-30,369.7925,372.3243,368.7863,371.7456,42305629.0
2023-08-31,371.8245,374.5658,371.7555,372.8603,36222273.0
2023-09-01,375.2376,375.6617,370.9763,372.4657,40348675.0
2023-09-05,371.6568,374.1617,370.7296,372.9392,32789181.0
2023-09-06,372.1599,372.5052,367.6421,369.6544,43590263.0
2023-09-07,365.1859,367.7901,364.1402,367.0108,52776929.0
2023-09-08,366.9614,369.7629,366.557,367.5237,36340476.0
2023-09-11,370.5619,372.367,368.589,371.8541,40486041.0
2023-09-12,370.1772,371.8361,367.4448,367.7308,41960453.0
2023-09-13,367.9676,370.7395,366.8332,369.1316,46937590.0
2023-09-14,370.8874,373.1365,368.8159,372.15,48700219.0
2023-09-15,370.8085,371.213,364.8406,365.7777,70771647.0
2023-09-18,364.8353,367.2753,364.5488,366.159,37357135.0
2023-09-19,364.8353,366.1813,362.3459,365.3786,38084162.0
2023-09-20,366.4455,366.8011,360.0343,360.1134,46073570.0
2023-09-21,356.4187,357.2091,353.3465,353.5144,70592013.0
2023-09-22,355.263,357.4066,353.2478,353.5639,52223753.0
2023-09-25,352.5957,355.3321,351.6079,355.2432,39649367.0
2023-09-26,352.655,353.1984,348.921,349.9088,54317275.0
2023-09-27,351.0646,352.6452,347.0934,350.7287,56755088.0
2023-09-28,349.81,355.7964,348.9506,353.6627,57147237.0
2023-09-29,357.1498,358.5427,352.6847,353.9195,65626503.0
2023-10-02,354.1862,358.2759,353.5737,356.8732,52259593.0
2023-10-03,354.4233,356.6262,348.9852,350.6102,61221818.0
2023-10-04,351.4498,356.2311,350.9855,355.3815,55460058.0
2023-10-05,355.3716,355.7767,350.8275,354.3344,46461483.0
2023-10-06,351.3313,361.4667,350.541,360.2714,75971643.0
2023-10-09,357.9006,362.6521,356.399,362.1088,45861606.0
2023-10-10,362.4447,366.7715,361.9409,364.1142,47546153.0
2023-10-11,365.4478,366.9019,363.719,366.7122,38684758.0
2023-10-12,367.216,369.2016,363.0374,365.4379,50197450.0
2023-10-13,366.0701,366.653,359.4416,360.8444,53165391.0
2023-10-16,362.1681,365.9812,362.0199,364.9242,44744337.0
2023-10-17,361.3679,365.4281,359.244,363.7289,51625998.0
2023-10-18,361.2297,363.4424,357.6239,358.9576,54947624.0
2023-10-19,360.3801,361.5754,354.7987,355.5989,73162611.0
2023-10-20,355.095,355.668,350.0668,350.294,73451639.0
2023-10-23,348.9703,354.8975,346.8562,351.3511,61410813.0
2023-10-24,353.1687,355.5396,351.4696,354.7691,47660743.0
2023-10-25,352.3686,352.5464,345.5029,346.0858,72065594.0
2023-10-26,344.8806,345.8191,338.1928,339.4869,79587842.0
2023-10-27,342.2232,344.604,339.9018,341.1169,64256971.0
2023-10-30,343.6062,346.2834,342.243,344.9596,55978259.0
2023-10-31,344.9893,346.9847,342.411,346.6094,48257893.0
2023-11-01,347.449,353.1883,347.3502,352.6254,59717760.0
2023-11-02,357.1498,359.2638,355.9248,359.0267,58877354.0
2023-11-03,360.3208,364.539,360.0936,363.2449,53935334.0
2023-11-06,364.0154,365.2897,362.4546,364.7266,39326246.0
2023-11-07,365.7738,369.0436,364.5637,368.1743,51401470.0
2023-11-08,368.5496,369.2511,366.1195,368.4114,36101680.0
2023-11-09,369.1029,370.2488,365.0823,365.5762,54521460.0
2023-11-10,367.3049,373.9434,366.7715,373.7952,59085882.0
2023-11-13,372.2146,373.6865,370.6834,372.6295,41234211.0
2023-11-14,379.0505,381.5696,378.527,380.6509,68625929.0
2023-11-15,382.5476,383.0415,379.5692,380.9374,54806818.0
2023-11-16,380.1669,381.5005,378.9024,381.2634,45900875.0
2023-11-17,380.5324,382.3698,379.6235,381.3523,47195802.0
2023-11-20,381.3621,386.6571,381.3621,385.9952,45084059.0
2023-11-21,384.2862,384.5036,382.0043,383.7528,43869608.0
2023-11-22,385.8273,388.2969,384.3159,385.3235,44721554.0
2023-11-24,384.9184,385.5112,383.7824,384.7802,15912019.0
2023-11-27,384.2862,386.4001,383.5651,384.4443,34559253.0
2023-11-28,383.6935,386.0347,383.3378,385.4519,35927265.0
2023-11-29,387.9215,389.3539,384.7307,385.0765,39288785.0
2023-11-30,385.3432,385.8075,381.135,384.1084,53483755.0
2023-12-01,383.0415,385.7977,381.3845,385.2049,40987721.0
2023-12-04,381.4017,381.9005,378.0133,381.6289,51816104.0
2023-12-05,379.7223,383.7824,379.5445,382.5871,43460649.0
2023-12-06,385.5309,385.6297,380.0285,380.3743,42510205.0
2023-12-07,383.3576,386.5188,382.2611,385.6889,50203127.0
2023-12-08,383.9504,387.8524,383.7627,387.4078,47261405.0
2023-12-11,386.983,390.9839,386.7756,390.7171,41704425.0
2023-12-12,390.7567,393.9475,389.6206,393.8289,39703223.0
2023-12-13,394.7674,399.4498,393.9967,398.8373,56089200.0
2023-12-14,400.0623,401.3663,395.4786,398.4916,56129384.0
2023-12-15,399.272,401.6032,398.6694,400.4179,63669748.0
2023-12-18,400.8119,403.8407,400.4852,402.94,47088792.0
2023-12-19,403.3953,405.1176,403.2023,404.9989,36078715.0
2023-12-20,404.1971,406.2955,398.8025,398.9807,54597653.0
2023-12-21,402.9202,403.9892,400.3565,403.623,46037092.0
2023-12-22,404.8405,405.8006,402.3448,404.2268,34666556.0
2023-12-26,405.0879,407.3745,404.989,406.7014,22955959.0
2023-12-27,406.9846,407.814,406.123,407.5293,32291997.0
2023-12-28,408.688,408.9356,406.9747,407.3312,27292454.0
2023-12-29,407.3114,407.668,403.6471,405.5684,43077770.0
2024-01-02,401.9239,402.1715,396.3779,398.7053,58592271.0
2024-01-03,396.0709,397.1306,394.0506,394.4863,47460775.0
2024-01-04,392.6146,395.7342,392.2383,392.4562,39816902.0
2024-01-05,392.6245,395.7045,391.5252,392.9216,45360502.0
2024-01-08,394.1496,401.3297,394.001,401.0425,42887534.0
2024-01-09,398.0318,402.7657,397.8338,401.8348,39514082.0
2024-01-10,402.1517,405.5635,401.2604,404.5582,34293615.0
2024-01-11,405.8358,407.2326,400.3413,405.4,55067472.0
2024-01-12,406.4399,407.2817,404.2116,405.608,39980687.0
2024-01-16,404.3701,407.1529,402.9043,405.5684,44330763.0
2024-01-17,402.2507,403.6521,399.0321,403.2807,54915799.0
2024-01-18,406.5587,409.5843,405.212,409.0049,60142838.0
2024-01-19,411.2134,417.2743,410.6241,417.1159,71010304.0
2024-01-22,419.3244,420.6292,417.0564,417.6606,45317883.0
2024-01-23,418.3538,419.6116,416.5118,419.3937,33325368.0
2024-01-24,423.3155,425.7022,421.2258,421.721,47405429.0
2024-01-25,424.2266,424.9,419.8889,422.236,44799489.0
2024-01-26,420.3444,422.0973,419.0669,419.7205,37498840.0
2024-01-29,420.1761,424.2167,419.5224,424.0186,39071719.0
2024-01-30,422.9788,423.5532,420.285,421.1961,37096862.0
2024-01-31,416.7891,418.7895,412.7683,412.9465,64634281.0
2024-02-01,414.7489,418.2994,413.7784,417.8091,51505596.0
2024-02-02,419.7106,426.0885,418.7103,424.8704,60183119.0
2024-02-05,424.9298,425.4645,420.899,424.3158,40277850.0
2024-02-06,425.4645,426.0687,421.1169,423.464,36195365.0
2024-02-07,426.2568,428.6535,424.9495,427.8216,38080044.0
2024-02-08,427.9404,429.3764,427.2571,428.6139,30181025.0
2024-02-09,429.7528,433.6201,428.9606,432.8328,37303852.0
2024-02-12,432.7238,434.9026,430.4559,431.1392,33526816.0
2024-02-13,423.157,427.1085,421.2263,424.4148,65119960.0
2024-02-14,427.0986,429.4656,424.7415,429.0397,45532054.0
2024-02-15,429.733,430.7827,427.1679,430.3173,39174102.0
2024-02-16,430.6936,430.7926,425.7022,426.4153,54239773.0
2024-02-20,424.4148,425.93,419.4135,423.1966,54525544.0
2024-02-21,420.4534,421.5923,417.5615,421.5031,50668520.0
2024-02-22,430.2974,434.8828,429.525,433.8429,54412750.0
2024-02-23,435.4076,436.3386,431.5849,432.5654,40242105.0
2024-02-26,433.3775,434.3678,432.1445,432.3376,33365149.0
2024-02-27,433.4468,433.7637,430.8273,433.3775,34041677.0
2024-02-28,431.2284,432.4564,430.1093,431.0699,33259736.0
2024-02-29,434.0014,435.8434,430.8223,434.7639,42909149.0
2024-03-01,435.6552,442.2708,435.5958,441.3101,44280279.0
2024-03-04,441.3101,441.736,439.4879,439.7355,34660046.0
2024-03-05,436.6852,436.6951,429.4656,431.8424,58481403.0
2024-03-06,436.0712,437.7251,432.6743,434.556,46684876.0
2024-03-07,438.151,442.4094,436.606,441.1517,44960438.0
2024-03-08,441.5082,444.3109,434.1103,434.7837,72884784.0
2024-03-11,433.2883,434.4272,431.2383,433.1695,46306730.0
2024-03-12,435.4869,439.7355,432.2484,439.379,55839715.0
2024-03-13,438.3787,438.3986,434.8828,436.0019,38298150.0
2024-03-14,437.2398,437.7647,432.1791,434.9026,52703758.0
2024-03-15,431.8622,434.6385,428.566,429.733,73781738.0
2024-03-18,435.0711,437.3618,433.5935,433.8315,47721788.0
2024-03-19,431.8184,435.319,429.7161,434.9124,43365762.0
2024-03-20,436.1123,440.4062,434.4066,440.069,44020525.0
2024-03-21,445.1364,445.5926,441.9532,442.1515,39676497.0
2024-03-22,441.6359,443.758,440.783,442.6573,28491513.0
2024-03-25,439.8509,442.5383,438.8493,441.0508,28022803.0
2024-03-26,442.5779,443.4952,439.3947,439.6228,34429133.0
2024-03-27,442.7168,442.8159,438.2444,441.1202,41707027.0
2024-03-28,441.0706,441.9235,439.95,440.307,37149421.0
2024-04-01,441.259,443.7977,439.3253,441.2392,39054610.0
2024-04-02,436.4098,437.7485,434.3769,437.4312,44631818.0
2024-04-03,435.2991,440.2971,435.2892,438.413,40285675.0
2024-04-04,442.6077,443.2225,431.4813,431.7093,57749226.0
